koi_disposition,koi_time0bk,koi_incl,koi_sma,koi_ror,koi_dor,koi_steff,koi_slogg,koi_srad,koi_smass,koi_sage
'FALSE POSITIVE',132.02822,90,0.033379,0.1121,6.44,NA,NA,0.977,NA,NA
'FALSE POSITIVE',132.19743,89,0.019087,0.0356,3.7,NA,NA,1,NA,NA
'FALSE POSITIVE',135.09894,86.81,0.056568,0.1705,10.44,NA,NA,1.35,NA,NA
'FALSE POSITIVE',133.38655,76.3,0.035186,0.192,3.99,NA,NA,1.277,NA,NA
'FALSE POSITIVE',133.30374,81.27,0.056268,0.0702,5.57,NA,NA,7.059,NA,NA
'FALSE POSITIVE',134.94065,85.94,0.048009,0.20359,8.421,NA,NA,0.944,NA,NA
'FALSE POSITIVE',133.463949,82,0.030967,0.1033,6.468,NA,NA,0.834,NA,NA
'FALSE POSITIVE',140.9489,89.51,0.742561,0.176,117.4,NA,NA,1.084,NA,NA
'FALSE POSITIVE',140.127162,89.83,0.128239,0.387402,33.066968,NA,NA,1.289,NA,NA
'FALSE POSITIVE',135.67321,84.02,0.055852,0.351,9.52,NA,NA,1.277,NA,NA
'FALSE POSITIVE',132.818744,88.77,0.027197,0.28547,4.677416,NA,NA,1.78,NA,NA
'FALSE POSITIVE',134.70421,89.7,0.050754,0.1411,21.1,NA,NA,1.192,NA,NA
'FALSE POSITIVE',161.9395,87.9,0.428053,0.10551,23.16,NA,NA,0.98,NA,NA
'FALSE POSITIVE',132.85121,81.81,0.047905,0.37025,4.3001,NA,NA,16.832,NA,NA
'FALSE POSITIVE',131.67806,89.16,0.01988,0.305718,6.78619,NA,NA,1,NA,NA
'FALSE POSITIVE',132.032555,81.6,0.01828,0.0994,4.68,NA,NA,1.101,NA,NA
'FALSE POSITIVE',139.7882,85.9,0.092266,0.0254,8.5,NA,NA,1,NA,NA
'FALSE POSITIVE',131.6397,59,0.017719,0.017,1.9,NA,NA,0.938,NA,NA
'FALSE POSITIVE',131.62123,74,0.01407,0.0138,3.4,NA,NA,1.07,NA,NA
'FALSE POSITIVE',132.0853,50,0.013922,0.024,1.54,NA,NA,0.642,NA,NA
'FALSE POSITIVE',392.668,90,0.897503,0.01,139,NA,NA,1.308,NA,NA
'FALSE POSITIVE',172.943,86.7,0.215554,0.05,17,NA,NA,0.574,NA,NA
'FALSE POSITIVE',154.893,87.51,0.187911,0.197,23,NA,NA,0.797,NA,NA
'FALSE POSITIVE',140.1625,86,0.091089,0.018,15,NA,NA,0.781,NA,NA
'FALSE POSITIVE',140.9597,89,0.09156,0.016,30,NA,NA,0.935,NA,NA
'FALSE POSITIVE',161.568819,89.97,0.239491,0.407292,228.194036,NA,NA,0.823,NA,NA
'FALSE POSITIVE',134.6001,90,0.293755,0.019,72,NA,NA,0.825,NA,NA
'FALSE POSITIVE',145.5096,90,0.168394,0.01,58,NA,NA,1.188,NA,NA
'FALSE POSITIVE',147.00628,87.92,0.16282,0.407,23.676,NA,NA,1.068,NA,NA
'FALSE POSITIVE',246.518,90,1.04486,0.024,568,NA,NA,0.999,NA,NA
'FALSE POSITIVE',132.2608,70,0.016452,0.013,2.6,NA,NA,0.783,NA,NA
'FALSE POSITIVE',131.6624,85,0.016352,0.0083,5,NA,NA,0.779,NA,NA
'FALSE POSITIVE',148.017,88,0.137306,0.014,23,NA,NA,0.825,NA,NA
'FALSE POSITIVE',132.104,86,0.033724,0.0089,6,NA,NA,0.973,NA,NA
'FALSE POSITIVE',134.46627,87.2,0.060056,0.0266,19.6,NA,NA,0.914,NA,NA
'FALSE POSITIVE',131.9994,20.4,0.021827,0.0049,1.056,NA,NA,0.937,NA,NA
'FALSE POSITIVE',164.13397,88.89,0.256989,0.125,50.9,NA,NA,1.158,NA,NA
'FALSE POSITIVE',131.6864,84.4,0.143626,0.103,10.21,NA,NA,0.717,NA,NA
'FALSE POSITIVE',132.7026,88.9,0.169594,0.0373,38,NA,NA,0.747,NA,NA
'FALSE POSITIVE',143.0385,87.3,0.204163,0.127,21.2,NA,NA,0.786,NA,NA
'FALSE POSITIVE',164.25572,90,0.292278,0.25738,72.57,NA,NA,0.919,NA,NA
'FALSE POSITIVE',225.376,90,0.614642,0.019,474,NA,NA,0.966,NA,NA
'FALSE POSITIVE',136.4872,89,0.089741,0.015,20,NA,NA,0.928,NA,NA
'FALSE POSITIVE',145.5079,90,0.130415,0.012,43,NA,NA,0.933,NA,NA
'FALSE POSITIVE',132.2271,89,0.152119,0.011,39,NA,NA,1.239,NA,NA
'FALSE POSITIVE',200.78012,89.6,0.332122,0.19045,68.85,NA,NA,0.789,NA,NA
'FALSE POSITIVE',141.5182,85,0.105287,0.0148,4.8,NA,NA,0.903,NA,NA
'FALSE POSITIVE',144.363,86,0.130357,0.0131,13,NA,NA,0.903,NA,NA
'FALSE POSITIVE',174.409,90,0.556034,0.03,273,NA,NA,0.886,NA,NA
'FALSE POSITIVE',293.127,89.9,0.696313,0.026,260,NA,NA,0.788,NA,NA
'FALSE POSITIVE',138.5182,89.6,0.159206,0.018,77,NA,NA,1.093,NA,NA
'FALSE POSITIVE',132.809,87,0.067611,0.0065,2.5,NA,NA,2.444,NA,NA
'FALSE POSITIVE',148.9245,76.6,0.168804,0.081,4.32,NA,NA,0.845,NA,NA
'FALSE POSITIVE',136.948,90,0.205265,0.027,102,NA,NA,0.608,NA,NA
'FALSE POSITIVE',136.3278,84.9,0.109904,0.0224,11,NA,NA,0.791,NA,NA
'FALSE POSITIVE',148.929,74,0.166345,0.059,3.62,NA,NA,1.06,NA,NA
'FALSE POSITIVE',159.16677,89.46,0.263779,0.344,100.21,NA,NA,0.818,NA,NA
'FALSE POSITIVE',173.98682,89.96,0.419192,0.195232,41.677,NA,NA,1.312,NA,NA
'FALSE POSITIVE',172.4332,90,0.237267,0.011,59,NA,NA,1,NA,NA
'FALSE POSITIVE',132.4632,79,0.024499,0.0056,2,NA,NA,0.768,NA,NA
'FALSE POSITIVE',204.1851,88.35,0.432585,0.0497,31.29,NA,NA,1.519,NA,NA
'FALSE POSITIVE',146.4339,89.1,0.153641,0.0105,48,NA,NA,0.867,NA,NA
'FALSE POSITIVE',138.488,87.3,0.182274,0.0253,20.4,NA,NA,0.845,NA,NA
'FALSE POSITIVE',132.1761,78,0.018448,0.0108,3.4,NA,NA,0.805,NA,NA
'FALSE POSITIVE',132.1227,74,0.025498,0.014,3,NA,NA,0.682,NA,NA
'FALSE POSITIVE',131.8393,54,0.013118,0.0062,1.2,NA,NA,0.995,NA,NA
'FALSE POSITIVE',135.7252,90,0.120054,0.008,34,NA,NA,1.092,NA,NA
'FALSE POSITIVE',132.7833,75,0.023979,0.0106,3,NA,NA,1.142,NA,NA
'FALSE POSITIVE',132.5513,90,0.065889,0.008,28,NA,NA,1.394,NA,NA
'FALSE POSITIVE',131.6202,38,0.021288,0.0084,1.24,NA,NA,0.918,NA,NA
'FALSE POSITIVE',295.7764,88.88,0.939444,0.096,49.3,NA,NA,1.033,NA,NA
'FALSE POSITIVE',150.6833,90,0.184934,0.029,104,NA,NA,0.938,NA,NA
'FALSE POSITIVE',135.62748,84.23,0.12869,0.0795,9.132,NA,NA,1.296,NA,NA
'FALSE POSITIVE',151.9656,90,0.241711,0.022,64,NA,NA,1.108,NA,NA
'FALSE POSITIVE',154.8734,81.8,0.175082,0.122,7.01,NA,NA,0.751,NA,NA
'FALSE POSITIVE',148.9259,77,0.166639,0.09,4.44,NA,NA,0.809,NA,NA
'FALSE POSITIVE',145.3015,89,0.117092,0.013,37,NA,NA,0.981,NA,NA
'FALSE POSITIVE',136.91045,90,0.266843,0.31237,90.79,NA,NA,0.897,NA,NA
'FALSE POSITIVE',172.5796,90,0.270531,0.012,96,NA,NA,2.709,NA,NA
'FALSE POSITIVE',141.45,87,0.105156,0.0157,5,NA,NA,0.69,NA,NA
'FALSE POSITIVE',132.1691,83,0.019112,0.008,2,NA,NA,0.69,NA,NA
'FALSE POSITIVE',144.26989,88.36,0.120099,0.37143,15.916,NA,NA,1.218,NA,NA
'FALSE POSITIVE',141.4791,90,0.103068,0.0247,5.7,NA,NA,0.841,NA,NA
'FALSE POSITIVE',131.7597,15.7,0.022999,0.008,1.037,NA,NA,1.176,NA,NA
'FALSE POSITIVE',131.73,68,0.020911,0.0112,2.6,NA,NA,1.243,NA,NA
'FALSE POSITIVE',431.337,89.9,1.12955,0.016,289,NA,NA,2.243,NA,NA
'FALSE POSITIVE',131.7944,81,0.014127,0.0062,1.4,NA,NA,1.103,NA,NA
'FALSE POSITIVE',229.457,90,0.648405,0.011,118,NA,NA,1,NA,NA
'FALSE POSITIVE',144.706,90,1.15361,0.008,270,NA,NA,1.101,NA,NA
'FALSE POSITIVE',135.846,86,0.073795,0.017,9,NA,NA,0.654,NA,NA
'FALSE POSITIVE',192.3738,88.68,0.371208,0.158,42.8,NA,NA,0.884,NA,NA
'FALSE POSITIVE',134.9092,87.68,0.116026,0.27,23.93,NA,NA,0.7,NA,NA
'FALSE POSITIVE',136.6162,87.2,0.161425,0.031,19.6,NA,NA,0.849,NA,NA
'FALSE POSITIVE',155.033,90,0.161438,0.018,35,NA,NA,0.849,NA,NA
'FALSE POSITIVE',154.176,90,0.327454,0.023,180,NA,NA,0.884,NA,NA
'FALSE POSITIVE',135.2765,83.7,0.10674,0.133,9.11,NA,NA,0.782,NA,NA
'FALSE POSITIVE',144.1765,86.87,0.103721,0.22,18.13,NA,NA,0.986,NA,NA
'FALSE POSITIVE',133.0997,89,0.189129,0.0263,22,NA,NA,0.894,NA,NA
'FALSE POSITIVE',163.79394,90,0.218668,0.31129,56.03,NA,NA,0.981,NA,NA
'FALSE POSITIVE',141.515,90,0.10263,0.018,6,NA,NA,0.829,NA,NA
'FALSE POSITIVE',156.1619,90,0.21653,0.015,31,NA,NA,2.978,NA,NA
'FALSE POSITIVE',177.656874,89.98,0.489114,0.348964,256.810516,NA,NA,0.893,NA,NA
'FALSE POSITIVE',140.3602,90,0.095421,0.015,37,NA,NA,0.707,NA,NA
'FALSE POSITIVE',176.083487,89.93,0.641481,0.118072,81.451156,NA,NA,3.983,NA,NA
'FALSE POSITIVE',134.685013,89.79,0.069365,0.380631,26.926752,NA,NA,1.04,NA,NA
'FALSE POSITIVE',135.85379,88.8,0.095273,0.268883,10.8941,NA,NA,2.208,NA,NA
'FALSE POSITIVE',276.521442,89.98,1.0895,0.442608,313.942416,NA,NA,0.871,NA,NA
'FALSE POSITIVE',138.458418,89.65,0.170122,0.349007,16.484104,NA,NA,1.188,NA,NA
'FALSE POSITIVE',328.331,90,1.02907,0.013,291,NA,NA,1.044,NA,NA
'FALSE POSITIVE',131.9357,69,0.013054,0.0045,2.3,NA,NA,1,NA,NA
'FALSE POSITIVE',135.679,90,0.122194,0.017,39,NA,NA,0.897,NA,NA
'FALSE POSITIVE',133.504,70,0.036724,0.0066,1.9,NA,NA,0.747,NA,NA
'FALSE POSITIVE',132.6667,72,0.028897,0.009,2.7,NA,NA,0.94,NA,NA
'FALSE POSITIVE',131.7342,70,0.014713,0.0133,2.7,NA,NA,0.888,NA,NA
'FALSE POSITIVE',136.6507,90,0.09653,0.027,20,NA,NA,1.94,NA,NA
'FALSE POSITIVE',168.393642,89.9,0.308087,0.444054,58.426146,NA,NA,0.928,NA,NA
'FALSE POSITIVE',133.002647,89.57,0.057827,0.365667,13.287858,NA,NA,2.238,NA,NA
'FALSE POSITIVE',177.915699,89.99,0.521503,0.491406,513.781379,NA,NA,1.078,NA,NA
'FALSE POSITIVE',179.598066,89.98,0.493332,0.486135,332.207438,NA,NA,2.313,NA,NA
'FALSE POSITIVE',223.99242,89.89,1.00558,0.25381,220.34,NA,NA,2.526,NA,NA
'FALSE POSITIVE',234.646184,89.96,0.447854,0.291291,139.229704,NA,NA,1.271,NA,NA
'FALSE POSITIVE',151.965027,89.97,0.608496,0.462522,171.514985,NA,NA,0.955,NA,NA
'FALSE POSITIVE',131.565483,89.51,0.068268,0.232513,11.791198,NA,NA,1.019,NA,NA
'FALSE POSITIVE',266.359131,89.96,0.52564,0.40829,146.270712,NA,NA,0.841,NA,NA
'FALSE POSITIVE',163.8035,89.9,0.408807,0.027,268,NA,NA,0.774,NA,NA
'FALSE POSITIVE',134.4556,76.18,0.053863,0.04761,3.91,NA,NA,0.955,NA,NA
'FALSE POSITIVE',132.009,90,0.07354,0.009,12,NA,NA,0.71,NA,NA
'FALSE POSITIVE',141.851,87.76,0.159057,0.109,24.9,NA,NA,0.683,NA,NA
'FALSE POSITIVE',134.326,85.7,0.115725,0.0324,12.1,NA,NA,1.078,NA,NA
'FALSE POSITIVE',133.7471,90,0.229001,0.014,59,NA,NA,0.991,NA,NA
'FALSE POSITIVE',134.2959,87.67,0.127593,0.52,22.18,NA,NA,0.791,NA,NA
'FALSE POSITIVE',172.882223,89.96,0.32887,0.422346,155.351085,NA,NA,0.989,NA,NA
'FALSE POSITIVE',136.020008,89.8,0.086766,0.427695,29.374153,NA,NA,0.67,NA,NA
'FALSE POSITIVE',314.098832,89.98,0.843972,0.445326,350.244008,NA,NA,0.959,NA,NA
'FALSE POSITIVE',153.606527,89.91,0.181695,0.45171,66.185034,NA,NA,0.681,NA,NA
'FALSE POSITIVE',136.394624,89.81,0.068282,0.347841,30.174901,NA,NA,2.149,NA,NA
'FALSE POSITIVE',278.13666,89.57,0.568509,0.429,112.184,NA,NA,1,NA,NA
'FALSE POSITIVE',132.222066,80.15,0.023955,0.4152,3.9691,NA,NA,1.017,NA,NA
'FALSE POSITIVE',424.71272,89.99,0.823678,0.530232,486.965175,NA,NA,0.777,NA,NA
'FALSE POSITIVE',178.281,90,0.257226,0.017,83,NA,NA,0.823,NA,NA
'FALSE POSITIVE',238.996,90,1.1091,0.021,340,NA,NA,0.988,NA,NA
'FALSE POSITIVE',143.774,89.8,0.729805,0.011,156,NA,NA,1,NA,NA
'FALSE POSITIVE',132.02,90,0.279302,0.008,25,NA,NA,1,NA,NA
'FALSE POSITIVE',131.7591,83,0.022752,0.0039,3,NA,NA,1.239,NA,NA
'FALSE POSITIVE',340.545,90,0.962492,0.022,313,NA,NA,0.698,NA,NA
'FALSE POSITIVE',177.559,90,1.0392,0.02,515,NA,NA,1,NA,NA
'FALSE POSITIVE',131.6973,36,0.013285,0.0154,1.22,NA,NA,0.544,NA,NA
'FALSE POSITIVE',132.67551,84.73,0.090806,0.216,10.85,NA,NA,0.823,NA,NA
'FALSE POSITIVE',142.22319,88.64,0.171077,0.378,38.192,NA,NA,0.917,NA,NA
'FALSE POSITIVE',144.5758,89.9,0.394713,0.031,178,NA,NA,1.005,NA,NA
'FALSE POSITIVE',144.0957,84.5,0.120959,0.147,10.4,NA,NA,0.92,NA,NA
'FALSE POSITIVE',144.30285,86.46,0.120983,0.262,15.14,NA,NA,0.773,NA,NA
'FALSE POSITIVE',189.42195,90,0.291511,0.1168,81.8,NA,NA,0.846,NA,NA
'FALSE POSITIVE',142.429347,89.93,0.227913,0.337824,79.919324,NA,NA,0.922,NA,NA
'FALSE POSITIVE',157.716,89,0.179329,0.015,36,NA,NA,1.027,NA,NA
'FALSE POSITIVE',170.074,90,0.310781,0.011,113,NA,NA,1.637,NA,NA
'FALSE POSITIVE',190.528,90,0.57261,0.018,115,NA,NA,1.13,NA,NA
'FALSE POSITIVE',222.883242,89.94,0.583406,0.282227,102.425529,NA,NA,0.973,NA,NA
'FALSE POSITIVE',138.23376,88.11,0.088026,0.599,18.04,NA,NA,0.996,NA,NA
'FALSE POSITIVE',132.5159,90,0.020641,0.0112,7,NA,NA,0.867,NA,NA
'FALSE POSITIVE',132.232981,89.6,0.041999,0.247831,14.312508,NA,NA,1.18,NA,NA
'FALSE POSITIVE',202.865125,89.96,0.730544,0.222143,158.760158,NA,NA,1.468,NA,NA
'FALSE POSITIVE',133.665561,89.85,0.060348,0.661207,39.389579,NA,NA,3.351,NA,NA
'FALSE POSITIVE',134.584311,89.79,0.05165,0.262702,27.476776,NA,NA,1,NA,NA
'FALSE POSITIVE',393.503802,89.99,0.798508,0.296192,382.76576,NA,NA,0.76,NA,NA
'FALSE POSITIVE',134.489529,89.08,0.059711,0.3603,11.8127,NA,NA,1.103,NA,NA
'FALSE POSITIVE',253.533642,89.98,0.657148,0.542651,266.603118,NA,NA,0.804,NA,NA
'FALSE POSITIVE',135.7971,83,0.055379,0.019,7,NA,NA,0.753,NA,NA
'FALSE POSITIVE',148.838,89,0.166941,0.012,28,NA,NA,1.908,NA,NA
'FALSE POSITIVE',132.3949,58,0.023592,0.026,1.9,NA,NA,0.612,NA,NA
'FALSE POSITIVE',132.4914,89,0.045346,0.007,9,NA,NA,1,NA,NA
'FALSE POSITIVE',132.2136,90,0.019363,0.0066,3,NA,NA,3.299,NA,NA
'FALSE POSITIVE',376.086,89.7,1.0071,0.0141,118,NA,NA,1.736,NA,NA
'FALSE POSITIVE',137.9052,84.62,0.114241,0.153,10.6,NA,NA,0.833,NA,NA
'FALSE POSITIVE',163.63309,89.25,0.30826,0.24558,50.64,NA,NA,0.871,NA,NA
'FALSE POSITIVE',138.6203,89,0.143924,0.019,19,NA,NA,0.932,NA,NA
'FALSE POSITIVE',133.45,90,0.164987,0.016,44,NA,NA,0.965,NA,NA
'FALSE POSITIVE',131.964,34,0.016225,0.04,1.21,NA,NA,0.871,NA,NA
'FALSE POSITIVE',131.67806,89.19,0.018888,0.304323,7.114244,NA,NA,0.835,NA,NA
'FALSE POSITIVE',178.555952,89.95,0.273301,0.421442,126.99935,NA,NA,0.845,NA,NA
'FALSE POSITIVE',143.825643,89.83,0.131769,0.264113,33.958964,NA,NA,2.037,NA,NA
'FALSE POSITIVE',182.649483,89.98,0.310845,0.411549,235.144225,NA,NA,0.826,NA,NA
'FALSE POSITIVE',226.6478,89.75,0.443746,0.22691,44.803,NA,NA,1.966,NA,NA
'FALSE POSITIVE',235.735976,89.95,0.440422,0.336452,106.944171,NA,NA,0.902,NA,NA
'FALSE POSITIVE',136.626205,89.9,0.120787,0.391573,57.355592,NA,NA,0.678,NA,NA
'FALSE POSITIVE',148.021343,89.92,0.239371,0.42552,68.353847,NA,NA,0.923,NA,NA
'FALSE POSITIVE',133.4988,89,0.05599,0.0092,9,NA,NA,1.231,NA,NA
'FALSE POSITIVE',133.7021,87,0.036455,0.0055,11,NA,NA,1.551,NA,NA
'FALSE POSITIVE',134.2253,90,0.086992,0.0069,5,NA,NA,1.825,NA,NA
'FALSE POSITIVE',134.158,90,0.143094,0.0075,12,NA,NA,1,NA,NA
'FALSE POSITIVE',133.25253,84.01,0.103451,0.085,9.52,NA,NA,1.23,NA,NA
'FALSE POSITIVE',138.80491,84.01,0.103451,0.127,9.59,NA,NA,1.23,NA,NA
'FALSE POSITIVE',132.7278,89,0.06522,0.015,12,NA,NA,0.808,NA,NA
'FALSE POSITIVE',138.819411,89.9,0.174085,0.302198,55.911344,NA,NA,1.03,NA,NA
'FALSE POSITIVE',131.895,82,0.103569,0.04,7,NA,NA,0.732,NA,NA
'FALSE POSITIVE',134.7443,85.88,0.050929,0.33814,8.9518,NA,NA,1.02,NA,NA
'FALSE POSITIVE',214.12441,88.78,0.443337,0.381,43.97,NA,NA,1.098,NA,NA
'FALSE POSITIVE',248.241339,89.97,0.459616,0.363144,208.713493,NA,NA,0.668,NA,NA
'FALSE POSITIVE',131.558672,89.21,0.024439,0.225811,7.273124,NA,NA,0.754,NA,NA
'FALSE POSITIVE',135.189042,87.68,0.054062,0.128072,2.474138,NA,NA,1.131,NA,NA
'FALSE POSITIVE',167.726144,89.91,0.595975,0.064825,60.718579,NA,NA,3.993,NA,NA
'FALSE POSITIVE',132.825555,89.9,0.125916,0.510649,60.074441,NA,NA,1.04,NA,NA
'FALSE POSITIVE',131.549141,87.95,0.078616,0.19732,22.173,NA,NA,0.767,NA,NA
'FALSE POSITIVE',132.880045,89.33,0.03039,0.238504,8.603661,NA,NA,1.136,NA,NA
'FALSE POSITIVE',131.688085,89.27,0.028014,0.29766,7.870315,NA,NA,1.312,NA,NA
'FALSE POSITIVE',169.824,82.3,0.292654,0.057,7.42,NA,NA,1.335,NA,NA
'FALSE POSITIVE',131.9687,83,0.020063,0.007,5.5,NA,NA,1.402,NA,NA
'FALSE POSITIVE',132.2524,90,0.022657,0.0048,5,NA,NA,1,NA,NA
'FALSE POSITIVE',134.9864,90,0.088084,0.0064,22,NA,NA,2.024,NA,NA
'FALSE POSITIVE',132.3009,88,0.084769,0.0076,20,NA,NA,1.246,NA,NA
'FALSE POSITIVE',131.776739,52.62,0.019686,0.1207,1.5691,NA,NA,1.066,NA,NA
'FALSE POSITIVE',138.40182,88.62,0.187938,0.2899,31.647,NA,NA,1.054,NA,NA
'FALSE POSITIVE',139.09381,88.99,0.334626,0.5,55.3,NA,NA,0.783,NA,NA
'FALSE POSITIVE',131.7801,10.6,0.013034,0.011,1.0127,NA,NA,0.814,NA,NA
'FALSE POSITIVE',133.882,89,0.196713,0.011,35,NA,NA,0.885,NA,NA
'FALSE POSITIVE',147.197187,89.95,0.138654,0.518838,107.936128,NA,NA,0.92,NA,NA
'FALSE POSITIVE',146.536501,89.86,0.152482,0.321035,42.028692,NA,NA,0.878,NA,NA
'FALSE POSITIVE',132.8148,83.54,0.132767,0.096,8.88,NA,NA,1.505,NA,NA
'FALSE POSITIVE',133.401112,82.89,0.033115,0.2525,6.394,NA,NA,1.271,NA,NA
'FALSE POSITIVE',155.61471,89.57,0.653625,0.319,131.24,NA,NA,0.842,NA,NA
'FALSE POSITIVE',139.7426,89.46,0.137336,0.53382,35.124,NA,NA,0.941,NA,NA
'FALSE POSITIVE',140.467722,89.89,0.16578,0.304688,50.289984,NA,NA,1.659,NA,NA
'FALSE POSITIVE',237.69784,89.41,0.615327,0.2722,84.74,NA,NA,1.567,NA,NA
'FALSE POSITIVE',194.58286,89.73,0.492185,0.304,183.37,NA,NA,1.914,NA,NA
'FALSE POSITIVE',132.321527,89.3,0.034248,0.241181,8.129694,NA,NA,1.404,NA,NA
'FALSE POSITIVE',234.142155,89.98,0.627347,0.29188,259.785991,NA,NA,0.866,NA,NA
'FALSE POSITIVE',336.5561,89.46,0.953744,0.12,106,NA,NA,1,NA,NA
'FALSE POSITIVE',310.5902,89.52,1.04923,0.12,120,NA,NA,1,NA,NA
'FALSE POSITIVE',132.0146,89,0.080122,0.026,11,NA,NA,0.831,NA,NA
'FALSE POSITIVE',131.9937,49.7,0.013893,0.182,1.516,NA,NA,1,NA,NA
'FALSE POSITIVE',134.8488,87,0.060577,0.0362,7.4,NA,NA,0.836,NA,NA
'FALSE POSITIVE',132.00104,86,0.023348,0.0215,5.5,NA,NA,0.705,NA,NA
'FALSE POSITIVE',133.9066,52.4,0.042513,0.03299,1.536,NA,NA,0.818,NA,NA
'FALSE POSITIVE',133.22608,81,0.030255,0.0322,5.8,NA,NA,1,NA,NA
'FALSE POSITIVE',190.2712,90,0.478457,0.032,147,NA,NA,0.718,NA,NA
'FALSE POSITIVE',134.8183,80.7,0.056475,0.046,6.1,NA,NA,0.96,NA,NA
'FALSE POSITIVE',132.8752,87,0.06167,0.014,17,NA,NA,1,NA,NA
'FALSE POSITIVE',132.3707,90,0.155045,0.0256,52,NA,NA,8.427,NA,NA
'FALSE POSITIVE',131.72587,83,0.021189,0.0107,4.6,NA,NA,1.04,NA,NA
'FALSE POSITIVE',132.73431,89.27,0.023206,0.047947,7.894301,NA,NA,0.768,NA,NA
'FALSE POSITIVE',132.32812,89,0.041287,0.035,6.2,NA,NA,20.073,NA,NA
'FALSE POSITIVE',131.67181,88,0.014044,0.0666,3.4,NA,NA,0.889,NA,NA
'FALSE POSITIVE',136.1389,77.7,0.070042,0.167,4.7,NA,NA,0.706,NA,NA
'FALSE POSITIVE',132.4576,81.4,0.070042,0.174,6.67,NA,NA,0.706,NA,NA
'FALSE POSITIVE',132.13431,89,0.014966,0.636,5.56,NA,NA,1,NA,NA
'FALSE POSITIVE',131.81755,56.75,0.01814,0.2,1.7432,NA,NA,0.653,NA,NA
'FALSE POSITIVE',132.40189,59.97,0.021821,0.257,1.9983,NA,NA,0.887,NA,NA
'FALSE POSITIVE',135.8386,87,0.051932,0.032,12,NA,NA,0.772,NA,NA
'FALSE POSITIVE',131.63214,78,0.014823,0.0213,2.8,NA,NA,0.84,NA,NA
'FALSE POSITIVE',134.28721,55.28,0.039975,0.209,1.7558,NA,NA,0.914,NA,NA
'FALSE POSITIVE',132.26105,88,0.02179,0.041,4,NA,NA,0.679,NA,NA
'FALSE POSITIVE',132.00931,88.45,0.012336,0.18331,3.692896,NA,NA,0.694,NA,NA
'FALSE POSITIVE',189.073,88.64,0.577193,0.0554,35.7,NA,NA,0.849,NA,NA
'FALSE POSITIVE',132.4982,88.86,0.040483,0.365,19.2,NA,NA,1,NA,NA
'FALSE POSITIVE',145.45954,89.8,0.153446,0.042,87,NA,NA,6.739,NA,NA
'FALSE POSITIVE',136.5517,90,0.061091,0.021,13,NA,NA,1.021,NA,NA
'FALSE POSITIVE',131.80129,87,0.032619,0.019,9,NA,NA,3.048,NA,NA
'FALSE POSITIVE',132.05515,77,0.018063,0.0147,3.3,NA,NA,3.435,NA,NA
'FALSE POSITIVE',132.18827,62,0.018324,0.047,2.07,NA,NA,1,NA,NA
'FALSE POSITIVE',131.72399,84,0.01926,0.0182,6.1,NA,NA,1.077,NA,NA
'FALSE POSITIVE',131.7498,36,0.014245,0.0185,1.17,NA,NA,1.883,NA,NA
'FALSE POSITIVE',132.0812,86,0.033811,0.021,8,NA,NA,0.979,NA,NA
'FALSE POSITIVE',138.112,89.25,0.194963,0.52,57.6,NA,NA,1,NA,NA
'FALSE POSITIVE',139.4775,65.2,0.093163,0.1327,2.384,NA,NA,1.065,NA,NA
'FALSE POSITIVE',131.906536,85.4,0.014418,0.1639,3.5,NA,NA,0.87,NA,NA
'FALSE POSITIVE',229.7586,89.5,0.565221,0.094,113.3,NA,NA,2.831,NA,NA
'FALSE POSITIVE',133.590561,89.56,0.048092,0.070129,13.109218,NA,NA,3.793,NA,NA
'FALSE POSITIVE',132.099979,63.18,0.01502,0.586,1.982,NA,NA,0.852,NA,NA
'FALSE POSITIVE',132.36705,87,0.039771,0.0384,4,NA,NA,1.467,NA,NA
'FALSE POSITIVE',131.6972,90,0.061827,0.0124,15,NA,NA,1.228,NA,NA
'FALSE POSITIVE',131.6822,90,0.010732,0.126,4.6,NA,NA,0.575,NA,NA
'FALSE POSITIVE',132.5753,89,0.110801,0.0345,19,NA,NA,1.649,NA,NA
'FALSE POSITIVE',131.551861,87.6,0.016844,0.177558,2.384975,NA,NA,1,NA,NA
'FALSE POSITIVE',132.49441,64.7,0.021885,0.0363,2.26,NA,NA,0.816,NA,NA
'FALSE POSITIVE',132.07578,85,0.0201,0.0361,7.5,NA,NA,0.784,NA,NA
'FALSE POSITIVE',132.2832,48.9,0.033527,0.026,1.51,NA,NA,3.322,NA,NA
'FALSE POSITIVE',133.2101,89,0.035735,0.0078,5,NA,NA,1.103,NA,NA
'FALSE POSITIVE',240.817,89.67,0.712306,0.0529,145,NA,NA,0.923,NA,NA
'FALSE POSITIVE',134.4302,90,0.040212,0.0121,3.3,NA,NA,0.863,NA,NA
'FALSE POSITIVE',132.0514,44.8,0.014805,0.0284,1.369,NA,NA,0.955,NA,NA
'FALSE POSITIVE',132.0488,41,0.024207,0.0236,1.307,NA,NA,0.962,NA,NA
'FALSE POSITIVE',132.07225,79,0.035604,0.04,5.5,NA,NA,0.831,NA,NA
'FALSE POSITIVE',131.8505,90,0.015131,0.0073,3,NA,NA,0.96,NA,NA
'FALSE POSITIVE',131.8638,75,0.018046,0.0086,2.1,NA,NA,0.992,NA,NA
'FALSE POSITIVE',132.0604,87,0.024984,0.0064,2.8,NA,NA,1.307,NA,NA
